Catalogue Code,Reference Number,URL
cla,**635,https://elmss.nuigalway.ie/catalogue/335
cla,**646,https://elmss.nuigalway.ie/catalogue/336
cla,**730,https://elmss.nuigalway.ie/catalogue/337
cla,**1337,https://elmss.nuigalway.ie/catalogue/338
cla,1589,https://elmss.nuigalway.ie/catalogue/339
cla,1590,https://elmss.nuigalway.ie/catalogue/340
cla,1591,https://elmss.nuigalway.ie/catalogue/341
cla,1592,https://elmss.nuigalway.ie/catalogue/342
cla,1593,https://elmss.nuigalway.ie/catalogue/343
cla,1594,https://elmss.nuigalway.ie/catalogue/344
cla,1595,https://elmss.nuigalway.ie/catalogue/345
cla,1596,https://elmss.nuigalway.ie/catalogue/346
cla,1597,https://elmss.nuigalway.ie/catalogue/347
cla,1598,https://elmss.nuigalway.ie/catalogue/350
cla,1599,https://elmss.nuigalway.ie/catalogue/351
cla,1600,https://elmss.nuigalway.ie/catalogue/353
cla,1601,https://elmss.nuigalway.ie/catalogue/355
cla,1602,https://elmss.nuigalway.ie/catalogue/356
cla,1603,https://elmss.nuigalway.ie/catalogue/357
cla,1604,https://elmss.nuigalway.ie/catalogue/358
cla,1605,https://elmss.nuigalway.ie/catalogue/359
cla,1606,https://elmss.nuigalway.ie/catalogue/360
cla,1607,https://elmss.nuigalway.ie/catalogue/361
cla,1608,https://elmss.nuigalway.ie/catalogue/362
cla,1609,https://elmss.nuigalway.ie/catalogue/363
cla,1610,https://elmss.nuigalway.ie/catalogue/364
cla,1611,https://elmss.nuigalway.ie/catalogue/365
cla,1612,https://elmss.nuigalway.ie/catalogue/366
cla,1613,https://elmss.nuigalway.ie/catalogue/367
cla,1614,https://elmss.nuigalway.ie/catalogue/368
cla,1615,https://elmss.nuigalway.ie/catalogue/369
cla,1616,https://elmss.nuigalway.ie/catalogue/370
cla,1617,https://elmss.nuigalway.ie/catalogue/371
cla,1618,https://elmss.nuigalway.ie/catalogue/372
cla,1619,https://elmss.nuigalway.ie/catalogue/376
cla,1620,https://elmss.nuigalway.ie/catalogue/377
cla,1621,https://elmss.nuigalway.ie/catalogue/378
cla,1622,https://elmss.nuigalway.ie/catalogue/379
cla,1623,https://elmss.nuigalway.ie/catalogue/380
cla,1624,https://elmss.nuigalway.ie/catalogue/382
cla,1625,https://elmss.nuigalway.ie/catalogue/383
cla,1626,https://elmss.nuigalway.ie/catalogue/384
cla,1627,https://elmss.nuigalway.ie/catalogue/385
cla,1628a,https://elmss.nuigalway.ie/catalogue/386
cla,1628b,https://elmss.nuigalway.ie/catalogue/387
cla,1629,https://elmss.nuigalway.ie/catalogue/388
cla,1630,https://elmss.nuigalway.ie/catalogue/389
cla,1631,https://elmss.nuigalway.ie/catalogue/390
cla,1632,https://elmss.nuigalway.ie/catalogue/391
cla,1633,https://elmss.nuigalway.ie/catalogue/392
cla,1634,https://elmss.nuigalway.ie/catalogue/393
cla,1635,https://elmss.nuigalway.ie/catalogue/394
cla,1636,https://elmss.nuigalway.ie/catalogue/395
cla,1637,https://elmss.nuigalway.ie/catalogue/396
cla,1638,https://elmss.nuigalway.ie/catalogue/397
cla,1639,https://elmss.nuigalway.ie/catalogue/398
cla,1640,https://elmss.nuigalway.ie/catalogue/399
cla,1641,https://elmss.nuigalway.ie/catalogue/400
cla,1642,https://elmss.nuigalway.ie/catalogue/401
cla,1643,https://elmss.nuigalway.ie/catalogue/402
cla,1644,https://elmss.nuigalway.ie/catalogue/403
cla,1645,https://elmss.nuigalway.ie/catalogue/404
cla,1646,https://elmss.nuigalway.ie/catalogue/405
cla,1647,https://elmss.nuigalway.ie/catalogue/406
cla,1648,https://elmss.nuigalway.ie/catalogue/407
cla,1649,https://elmss.nuigalway.ie/catalogue/408
cla,1650,https://elmss.nuigalway.ie/catalogue/409
cla,1651,https://elmss.nuigalway.ie/catalogue/410
cla,1652,https://elmss.nuigalway.ie/catalogue/411
cla,1653,https://elmss.nuigalway.ie/catalogue/412
cla,1654,https://elmss.nuigalway.ie/catalogue/413
cla,1655,https://elmss.nuigalway.ie/catalogue/414
cla,1656,https://elmss.nuigalway.ie/catalogue/415
cla,1657,https://elmss.nuigalway.ie/catalogue/416
cla,1658,https://elmss.nuigalway.ie/catalogue/417
cla,1659,https://elmss.nuigalway.ie/catalogue/418
cla,1660,https://elmss.nuigalway.ie/catalogue/419
cla,1661,https://elmss.nuigalway.ie/catalogue/420
cla,1662,https://elmss.nuigalway.ie/catalogue/421
cla,1663,https://elmss.nuigalway.ie/catalogue/422
cla,1664,https://elmss.nuigalway.ie/catalogue/423
cla,1665,https://elmss.nuigalway.ie/catalogue/424
cla,1666,https://elmss.nuigalway.ie/catalogue/425
cla,1667,https://elmss.nuigalway.ie/catalogue/426
cla,1668,https://elmss.nuigalway.ie/catalogue/427
cla,1669,https://elmss.nuigalway.ie/catalogue/428
cla,1670,https://elmss.nuigalway.ie/catalogue/429
cla,** (p.17),https://elmss.nuigalway.ie/catalogue/430
cla,118,https://elmss.nuigalway.ie/catalogue/431
cla,119,https://elmss.nuigalway.ie/catalogue/432
cla,120,https://elmss.nuigalway.ie/catalogue/433
cla,121,https://elmss.nuigalway.ie/catalogue/434
cla,122,https://elmss.nuigalway.ie/catalogue/435
cla,123,https://elmss.nuigalway.ie/catalogue/436
cla,124,https://elmss.nuigalway.ie/catalogue/437
cla,125,https://elmss.nuigalway.ie/catalogue/438
cla,126,https://elmss.nuigalway.ie/catalogue/439
cla,127,https://elmss.nuigalway.ie/catalogue/440
cla,128,https://elmss.nuigalway.ie/catalogue/441
cla,129,https://elmss.nuigalway.ie/catalogue/442
cla,130,https://elmss.nuigalway.ie/catalogue/443
cla,131,https://elmss.nuigalway.ie/catalogue/444
cla,132,https://elmss.nuigalway.ie/catalogue/445
cla,133,https://elmss.nuigalway.ie/catalogue/446
cla,134,https://elmss.nuigalway.ie/catalogue/447
cla,135,https://elmss.nuigalway.ie/catalogue/448
cla,136,https://elmss.nuigalway.ie/catalogue/449
cla,137,https://elmss.nuigalway.ie/catalogue/450
cla,138,https://elmss.nuigalway.ie/catalogue/451
cla,139,https://elmss.nuigalway.ie/catalogue/452
cla,140,https://elmss.nuigalway.ie/catalogue/453
cla,141,https://elmss.nuigalway.ie/catalogue/454
cla,142,https://elmss.nuigalway.ie/catalogue/455
cla,143,https://elmss.nuigalway.ie/catalogue/456
cla,144,https://elmss.nuigalway.ie/catalogue/457
cla,145,https://elmss.nuigalway.ie/catalogue/458
cla,146,https://elmss.nuigalway.ie/catalogue/459
cla,147,https://elmss.nuigalway.ie/catalogue/460
cla,148a,https://elmss.nuigalway.ie/catalogue/461
cla,148b,https://elmss.nuigalway.ie/catalogue/462
cla,148c,https://elmss.nuigalway.ie/catalogue/463
cla,149,https://elmss.nuigalway.ie/catalogue/464
cla,150,https://elmss.nuigalway.ie/catalogue/465
cla,151,https://elmss.nuigalway.ie/catalogue/466
cla,152,https://elmss.nuigalway.ie/catalogue/467
cla,153,https://elmss.nuigalway.ie/catalogue/468
cla,154,https://elmss.nuigalway.ie/catalogue/469
cla,155,https://elmss.nuigalway.ie/catalogue/470
cla,156,https://elmss.nuigalway.ie/catalogue/471
cla,157,https://elmss.nuigalway.ie/catalogue/472
cla,158,https://elmss.nuigalway.ie/catalogue/473
cla,159,https://elmss.nuigalway.ie/catalogue/474
cla,160,https://elmss.nuigalway.ie/catalogue/475
cla,161,https://elmss.nuigalway.ie/catalogue/476
cla,162,https://elmss.nuigalway.ie/catalogue/477
cla,163,https://elmss.nuigalway.ie/catalogue/478
cla,164,https://elmss.nuigalway.ie/catalogue/479
cla,165,https://elmss.nuigalway.ie/catalogue/480
cla,166,https://elmss.nuigalway.ie/catalogue/481
cla,167,https://elmss.nuigalway.ie/catalogue/482
cla,168,https://elmss.nuigalway.ie/catalogue/483
cla,169,https://elmss.nuigalway.ie/catalogue/484
cla,170,https://elmss.nuigalway.ie/catalogue/485
cla,171,https://elmss.nuigalway.ie/catalogue/486
cla,172,https://elmss.nuigalway.ie/catalogue/487
cla,173,https://elmss.nuigalway.ie/catalogue/488
cla,174,https://elmss.nuigalway.ie/catalogue/489
cla,175,https://elmss.nuigalway.ie/catalogue/490
cla,176,https://elmss.nuigalway.ie/catalogue/491
cla,177,https://elmss.nuigalway.ie/catalogue/492
cla,178,https://elmss.nuigalway.ie/catalogue/493
cla,179,https://elmss.nuigalway.ie/catalogue/494
cla,180,https://elmss.nuigalway.ie/catalogue/495
cla,181,https://elmss.nuigalway.ie/catalogue/496
cla,182,https://elmss.nuigalway.ie/catalogue/497
cla,183,https://elmss.nuigalway.ie/catalogue/498
cla,184,https://elmss.nuigalway.ie/catalogue/499
cla,185,https://elmss.nuigalway.ie/catalogue/500
cla,186,https://elmss.nuigalway.ie/catalogue/501
cla,187,https://elmss.nuigalway.ie/catalogue/502
cla,188,https://elmss.nuigalway.ie/catalogue/503
cla,189,https://elmss.nuigalway.ie/catalogue/504
cla,190,https://elmss.nuigalway.ie/catalogue/505
cla,191,https://elmss.nuigalway.ie/catalogue/506
cla,192,https://elmss.nuigalway.ie/catalogue/507
cla,193,https://elmss.nuigalway.ie/catalogue/508
cla,194a,https://elmss.nuigalway.ie/catalogue/509
cla,194b,https://elmss.nuigalway.ie/catalogue/510
cla,195,https://elmss.nuigalway.ie/catalogue/511
cla,196a,https://elmss.nuigalway.ie/catalogue/512
cla,196b,https://elmss.nuigalway.ie/catalogue/513
cla,197,https://elmss.nuigalway.ie/catalogue/514
cla,198,https://elmss.nuigalway.ie/catalogue/515
cla,199,https://elmss.nuigalway.ie/catalogue/516
cla,200,https://elmss.nuigalway.ie/catalogue/517
cla,201,https://elmss.nuigalway.ie/catalogue/518
cla,202a,https://elmss.nuigalway.ie/catalogue/519
cla,202b,https://elmss.nuigalway.ie/catalogue/520
cla,203,https://elmss.nuigalway.ie/catalogue/521
cla,204,https://elmss.nuigalway.ie/catalogue/522
cla,205,https://elmss.nuigalway.ie/catalogue/523
cla,206,https://elmss.nuigalway.ie/catalogue/524
cla,207,https://elmss.nuigalway.ie/catalogue/525
cla,208,https://elmss.nuigalway.ie/catalogue/526
