Catalogue Code,Reference Number,URL
bkat,3943,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-baluze-270
bkat,3944,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-baluze-270
bkat,3945,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-baluze-270
bkat,3946,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-baluze-270
bkat,3947,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-baluze-270
bkat,3948,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-baluze-270
bkat,3949,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-baluze-270
bkat,422a,http://www.leges.uni-koeln.de/mss/handschrift/berlin-sb-phill-1761
bkat,4302a,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-4403a
bkat,4306,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-4406
bkat,4307,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-4406
bkat,4311,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-4412
bkat,4312,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-4412
bkat,4568a,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-8907
bkat,4616,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-9653
bkat,4617,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-9653
bkat,4723,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-12021
bkat,4724,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-12021
bkat,5041,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-18237
bkat,5042,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-18237
bkat,5043,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-18237
bkat,5044,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-18238
bkat,5045,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-lat-18238
bkat,5107,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-nouv-acq-lat-1631
bkat,5108,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-nouv-acq-lat-1631
bkat,5131,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-nouv-acq-lat-2389
bkat,5132,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-nouv-acq-lat-2389
bkat,5133,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-nouv-acq-lat-2389
bkat,5134,http://www.leges.uni-koeln.de/mss/handschrift/paris-bn-nouv-acq-lat-2389
